14
Winterwings-DEATHKNIGHT
Dirkon-DEMONHUNTER
Deathhammer-DRUID
Resoka-HUNTER
Chàrizard-MAGE
Xiaoabu-MAGE
Cassezvous-MONK
Dreamlost-PALADIN
Wîllów-PALADIN
Exoskeleton-PRIEST
Padgarios-ROGUE
Paxi-WARLOCK
Blackcuillin-WARRIOR
Totempledge-WARRIOR
11
Bladesworn Disciple
Burning Hound
Chittering Fiend
Dreamlost-Sargeras
Hateful Scamp
Invasive Gazer
Shadowsworn Betrayer
Vengeful Conqueror
Vogrethar the Defiled
Wicked Corruptor
Zephyr Surfer
10/30 13:27:10.986  COMBAT_LOG_VERSION,4,ADVANCED_LOG_ENABLED,0
10/30 13:28:27.385  UNIT_DIED,0000000000000000,nil,0x80000000,0x80000000,Creature-0-3024-1779-3778-125788-0000F76077,"Bladesworn Disciple",0xa48,0x0
10/30 13:28:27.385  UNIT_DIED,0000000000000000,nil,0x80000000,0x80000000,Creature-0-3024-1779-3778-125921-0000F76077,"Chittering Fiend",0xa48,0x0
10/30 13:28:27.385  SPELL_AURA_REMOVED,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,201846,"Stormbringer",0x1,BUFF
10/30 13:28:27.385  SWING_MISSED,Creature-0-3024-1779-3778-125788-0001F76077,"Bladesworn Disciple",0x10a48,0x0,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,ABSORB,1,38661
10/30 13:28:27.385  SPELL_AURA_REMOVED,Player-76-05C7F87D,"Dirkon-Sargeras",0x512,0x0,Creature-0-3024-1779-3778-125759-0002F76077,"Shadowsworn Betrayer",0xa48,0x0,12654,"Ignite",0x4,DEBUFF
10/30 13:28:27.385  SPELL_AURA_APPLIED,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,205648,"Windfury",0x8,BUFF
10/30 13:28:27.385  SPELL_DAMAGE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,10444,"Flametongue Attack",0x4,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,19872,-1,4,0,0,0,nil,nil,nil
10/30 13:28:27.385  SPELL_DAMAGE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,10444,"Flametongue Attack",0x4,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,19871,-1,4,0,0,0,nil,nil,nil
10/30 13:28:27.385  SPELL_ABSORBED,Creature-0-3024-1779-3778-125788-0001F76077,"Bladesworn Disciple",0x10a48,0x0,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,11426,"Ice Barrier",0x10,38661
10/30 13:28:27.385  SPELL_AURA_APPLIED,Player-76-05C7F87D,"Dirkon-Sargeras",0x512,0x0,Creature-0-3024-1779-3778-125759-0002F76077,"Shadowsworn Betrayer",0xa48,0x0,12654,"Ignite",0x4,DEBUFF
10/30 13:28:27.385  SPELL_DAMAGE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,25504,"Windfury Attack",0x1,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,51534,-1,1,0,0,0,nil,nil,nil
10/30 13:28:27.385  SPELL_ENERGIZE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,187890,"Maelstrom Weapon",0x1,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,7,0,11,0
10/30 13:28:27.385  SPELL_AURA_APPLIED_DOSE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,240842,"Lashing Flames",0x4,DEBUFF,5
10/30 13:28:27.385  SPELL_AURA_APPLIED_DOSE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,240842,"Lashing Flames",0x4,DEBUFF,6
10/30 13:28:27.480  SPELL_DAMAGE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,195256,"Stormlash",0x8,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,3637,-1,8,0,0,0,nil,nil,nil
10/30 13:28:27.480  SPELL_DAMAGE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,10444,"Flametongue Attack",0x4,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,19872,-1,4,0,0,0,nil,nil,nil
10/30 13:28:27.480  SPELL_AURA_APPLIED_DOSE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,240842,"Lashing Flames",0x4,DEBUFF,7
10/30 13:28:27.480  SPELL_ENERGIZE,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,255203,"Rapid Decomposition",0x20,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,1,0,6,0
10/30 13:28:27.480  SPELL_DAMAGE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,25504,"Windfury Attack",0x1,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,100574,-1,1,0,0,0,1,nil,nil
10/30 13:28:27.480  SPELL_ENERGIZE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,187890,"Maelstrom Weapon",0x1,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,7,0,11,0
10/30 13:28:27.480  SPELL_DAMAGE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,10444,"Flametongue Attack",0x4,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,19872,-1,4,0,0,0,nil,nil,nil
10/30 13:28:27.587  SWING_DAMAGE,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,Creature-0-3024-1779-3778-125936-0000F76077,"Burning Hound",0xa48,0x0,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,130011,-1,1,0,0,0,nil,nil,nil
10/30 13:28:27.587  SPELL_AURA_APPLIED_DOSE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,240842,"Lashing Flames",0x4,DEBUFF,8
10/30 13:28:27.587  SPELL_DAMAGE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,195256,"Stormlash",0x8,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,3088,-1,8,0,0,0,nil,nil,nil
10/30 13:28:27.587  SWING_DAMAGE,Creature-0-3024-1779-3778-125936-0000F76077,"Burning Hound",0xa48,0x0,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,47567,-1,1,0,0,0,nil,nil,nil
10/30 13:28:27.587  SPELL_PERIODIC_DAMAGE,Player-76-05C7F87D,"Dirkon-Sargeras",0x512,0x0,Creature-0-3024-1779-3778-125759-0002F76077,"Shadowsworn Betrayer",0xa48,0x0,217694,"Living Bomb",0x4,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,24611,-1,4,0,0,0,nil,nil,nil
10/30 13:28:27.587  SPELL_AURA_APPLIED,Creature-0-3024-1779-3778-125921-0000F76077,"Chittering Fiend",0xa48,0x0,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,215377,"The Maw Must Feed",0x1,BUFF
10/30 13:28:27.587  SPELL_HEAL,Player-76-0801833F,"Padgarios-Sargeras",0x512,0x0,Player-76-0801833F,"Padgarios-Sargeras",0x512,0x0,143924,"Leech",0x1,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,3372,0,0,nil
10/30 13:28:27.685  SPELL_AURA_APPLIED_DOSE,Creature-0-3024-1779-3778-125921-0000F76077,"Chittering Fiend",0xa48,0x0,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,215377,"The Maw Must Feed",0x1,BUFF,2
10/30 13:28:27.805  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3024-1779-3778-125936-0001F76077,"Burning Hound",0xa48,0x0,84721,"Frozen Orb",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,169251,-1,16,0,0,0,1,nil,nil
10/30 13:28:27.805  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3024-1779-3778-125921-0001F76077,"Chittering Fiend",0xa48,0x0,84721,"Frozen Orb",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,41482,-1,16,0,0,0,nil,nil,nil
10/30 13:28:27.805  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3024-1779-3778-125788-0001F76077,"Bladesworn Disciple",0x10a48,0x0,84721,"Frozen Orb",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,169251,-1,16,0,0,0,1,nil,nil
10/30 13:28:27.805  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3024-1779-3778-125936-0001F76077,"Burning Hound",0xa48,0x0,190357,"Blizzard",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,192014,-1,16,0,0,0,1,nil,nil
10/30 13:28:27.805  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3024-1779-3778-125921-0001F76077,"Chittering Fiend",0xa48,0x0,190357,"Blizzard",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,82022,-1,16,0,0,0,nil,nil,nil
10/30 13:28:27.805  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3024-1779-3778-125788-0001F76077,"Bladesworn Disciple",0x10a48,0x0,190357,"Blizzard",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,181753,-1,16,0,0,0,1,nil,nil
10/30 13:28:27.805  SWING_MISSED,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,MISS,1
10/30 13:28:27.805  SPELL_PERIODIC_DAMAGE,0000000000000000,nil,0x512,0x0,Player-76-06234AD7,"Resoka-Sargeras",0x512,0x0,251735,"Swarming Insects",0x8,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,204610,-1,8,0,0,0,nil,nil,nil
10/30 13:28:27.805  SPELL_AURA_REMOVED,0000000000000000,nil,0x512,0x0,Player-76-06234AD7,"Resoka-Sargeras",0x512,0x0,251735,"Swarming Insects",0x8,DEBUFF
10/30 13:28:27.959  SPELL_PERIODIC_DAMAGE,Player-76-05C7F87D,"Dirkon-Sargeras",0x512,0x0,Creature-0-3024-1779-3778-125776-0002F76077,"Wicked Corruptor",0xa48,0x0,12654,"Ignite",0x4,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,21946,-1,4,0,0,0,nil,nil,nil
10/30 13:28:27.959  SPELL_PERIODIC_DAMAGE,Player-76-05C7F87D,"Dirkon-Sargeras",0x512,0x0,Creature-0-3024-1779-3778-125776-0002F76077,"Wicked Corruptor",0xa48,0x0,194522,"Blast Furnace",0x4,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,12150,-1,4,0,0,0,1,nil,nil
10/30 13:28:27.959  SPELL_PERIODIC_DAMAGE,Player-76-05C7F87D,"Dirkon-Sargeras",0x512,0x0,Creature-0-3024-1779-3778-125759-0002F76077,"Shadowsworn Betrayer",0xa48,0x0,12654,"Ignite",0x4,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,21946,-1,4,0,0,0,nil,nil,nil
10/30 13:28:27.959  SPELL_CAST_SUCCESS,Player-76-05C7F87D,"Dirkon-Sargeras",0x512,0x0,Creature-0-3024-1779-3778-125759-0002F76077,"Shadowsworn Betrayer",0xa48,0x0,108853,"Fire Blast",0x4,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0
10/30 13:28:27.959  SPELL_DAMAGE,Player-76-05C7F87D,"Dirkon-Sargeras",0x512,0x0,Creature-0-3024-1779-3778-125759-0002F76077,"Shadowsworn Betrayer",0xa48,0x0,215775,"Phoenix Reborn",0x4,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,86759,-1,4,0,0,0,1,nil,nil
10/30 13:28:27.959  SPELL_DAMAGE,Player-76-05C7F87D,"Dirkon-Sargeras",0x512,0x0,Creature-0-3024-1779-3778-125759-0002F76077,"Shadowsworn Betrayer",0xa48,0x0,108853,"Fire Blast",0x4,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,458646,-1,4,0,0,0,1,nil,nil
10/30 13:28:27.959  SPELL_AURA_APPLIED,Player-76-05C7F87D,"Dirkon-Sargeras",0x512,0x0,Player-76-05C7F87D,"Dirkon-Sargeras",0x512,0x0,48107,"Heating Up",0x4,BUFF
10/30 13:28:27.959  SPELL_AURA_APPLIED,Player-76-05C7F87D,"Dirkon-Sargeras",0x512,0x0,Player-76-05C7F87D,"Dirkon-Sargeras",0x512,0x0,194329,"Pyretic Incantation",0x4,BUFF
10/30 13:28:27.959  SPELL_AURA_REFRESH,Player-76-05C7F87D,"Dirkon-Sargeras",0x512,0x0,Creature-0-3024-1779-3778-125759-0002F76077,"Shadowsworn Betrayer",0xa48,0x0,12654,"Ignite",0x4,DEBUFF
10/30 13:28:27.959  SPELL_AURA_APPLIED,Player-76-05C7F87D,"Dirkon-Sargeras",0x512,0x0,Creature-0-3024-1779-3778-125759-0002F76077,"Shadowsworn Betrayer",0xa48,0x0,194522,"Blast Furnace",0x4,DEBUFF
10/30 13:28:28.063  SPELL_CAST_SUCCESS,Creature-0-3024-1779-3778-125776-0002F76077,"Wicked Corruptor",0xa48,0x0,Player-76-05C7F87D,"Dirkon-Sargeras",0x512,0x0,249747,"Corruption",0x20,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0
10/30 13:28:28.063  SPELL_AURA_APPLIED,Creature-0-3024-1779-3778-125776-0002F76077,"Wicked Corruptor",0xa48,0x0,Player-76-05C7F87D,"Dirkon-Sargeras",0x512,0x0,249747,"Corruption",0x20,DEBUFF
10/30 13:28:28.063  SPELL_DAMAGE,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,Creature-0-3024-1779-3778-125936-0000F76077,"Burning Hound",0xa48,0x0,52212,"Death and Decay",0x20,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,49729,-1,32,0,0,0,nil,nil,nil
10/30 13:28:28.183  SPELL_AURA_REMOVED,Player-76-0801833F,"Padgarios-Sargeras",0x512,0x0,Creature-0-3024-1779-3778-125776-0002F76077,"Wicked Corruptor",0xa48,0x0,252921,"Sorrow",0x20,DEBUFF
10/30 13:28:28.183  SPELL_DAMAGE,Player-76-0801833F,"Padgarios-Sargeras",0x512,0x0,Creature-0-3024-1779-3778-125776-0002F76077,"Wicked Corruptor",0xa48,0x0,253022,"Sorrow",0x20,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,275951,-1,32,0,0,0,nil,nil,nil
10/30 13:28:28.183  SPELL_DAMAGE,Player-76-0801833F,"Padgarios-Sargeras",0x512,0x0,Creature-0-3024-1779-3778-125759-0002F76077,"Shadowsworn Betrayer",0xa48,0x0,253022,"Sorrow",0x20,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,275952,-1,32,0,0,0,nil,nil,nil
10/30 13:28:28.285  SPELL_PERIODIC_DAMAGE,0000000000000000,nil,0x512,0x0,Player-76-0801833F,"Padgarios-Sargeras",0x512,0x0,251735,"Swarming Insects",0x8,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,206183,-1,8,0,0,0,nil,nil,nil
10/30 13:28:28.285  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3024-1779-3778-125936-0001F76077,"Burning Hound",0xa48,0x0,84721,"Frozen Orb",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,169251,-1,16,0,0,0,1,nil,nil
10/30 13:28:28.285  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3024-1779-3778-125921-0001F76077,"Chittering Fiend",0xa48,0x0,84721,"Frozen Orb",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,41483,-1,16,0,0,0,nil,nil,nil
10/30 13:28:28.285  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3024-1779-3778-125788-0001F76077,"Bladesworn Disciple",0x10a48,0x0,84721,"Frozen Orb",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,169251,-1,16,0,0,0,1,nil,nil
10/30 13:28:28.385  SPELL_AURA_APPLIED_DOSE,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,195181,"Bone Shield",0x20,BUFF,6
10/30 13:28:28.385  SPELL_AURA_APPLIED_DOSE,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,195181,"Bone Shield",0x20,BUFF,7
10/30 13:28:28.385  SPELL_AURA_APPLIED_DOSE,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,195181,"Bone Shield",0x20,BUFF,8
10/30 13:28:28.385  SPELL_CAST_SUCCESS,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,Creature-0-3024-1779-3778-125936-0000F76077,"Burning Hound",0xa48,0x0,195182,"Marrowrend",0x1,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0
10/30 13:28:28.385  SPELL_ENERGIZE,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,195182,"Marrowrend",0x1,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,19,0,6,0
10/30 13:28:28.385  SPELL_DAMAGE,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,Creature-0-3024-1779-3778-125936-0000F76077,"Burning Hound",0xa48,0x0,195182,"Marrowrend",0x1,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,651661,-1,1,0,0,0,nil,nil,nil
10/30 13:28:28.385  SPELL_AURA_APPLIED,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,156150,"Flowing Thoughts",0x40,BUFF
10/30 13:28:28.385  SPELL_CAST_START,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,116,"Frostbolt",0x10
10/30 13:28:28.385  SPELL_AURA_REMOVED,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,205648,"Windfury",0x8,BUFF
10/30 13:28:28.385  SPELL_PERIODIC_DAMAGE,Player-76-05C7F87D,"Dirkon-Sargeras",0x512,0x0,Creature-0-3024-1779-3778-125759-0002F76077,"Shadowsworn Betrayer",0xa48,0x0,217694,"Living Bomb",0x4,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,52215,-1,4,0,0,0,1,nil,nil
10/30 13:28:28.485  SPELL_CAST_START,Creature-0-3024-1779-3778-125776-0002F76077,"Wicked Corruptor",0xa48,0x0,0000000000000000,nil,0x80000000,0x80000000,15472,"Shadow Bolt",0x20
10/30 13:28:28.485  SPELL_HEAL,Player-76-05C7F87D,"Dirkon-Sargeras",0x512,0x0,Player-76-05C7F87D,"Dirkon-Sargeras",0x512,0x0,143924,"Leech",0x1,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,8451,8451,0,nil
10/30 13:28:28.485  SPELL_HEAL,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,143924,"Leech",0x1,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,266743,216581,0,nil
10/30 13:28:28.485  SPELL_AURA_REMOVED,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,43265,"Death and Decay",0x20,DEBUFF
10/30 13:28:28.485  SPELL_AURA_REMOVED,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,243096,"Concordance of the Legionfall",0x1,BUFF
10/30 13:28:28.485  SPELL_DAMAGE,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,Creature-0-3024-1779-3778-125936-0000F76077,"Burning Hound",0xa48,0x0,52212,"Death and Decay",0x20,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,49729,-1,32,0,0,0,nil,nil,nil
10/30 13:28:28.485  SPELL_ENERGIZE,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,255203,"Rapid Decomposition",0x20,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,0,1,6,0
10/30 13:28:28.485  SPELL_PERIODIC_DAMAGE,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,Creature-0-3024-1779-3778-125936-0000F76077,"Burning Hound",0xa48,0x0,55078,"Blood Plague",0x20,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,69784,-1,32,0,0,0,nil,nil,nil
10/30 13:28:28.485  SPELL_AURA_REMOVED,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,188290,"Death and Decay",0x20,BUFF
10/30 13:28:28.485  SPELL_HEAL,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,55078,"Blood Plague",0x20,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,69105,69105,0,nil
10/30 13:28:28.485  SPELL_CAST_SUCCESS,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,17364,"Stormstrike",0x1,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0
10/30 13:28:28.485  SPELL_DAMAGE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,32175,"Stormstrike",0x1,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,313217,-1,1,0,0,0,nil,nil,nil
10/30 13:28:28.485  SPELL_DAMAGE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,32176,"Stormstrike Off-Hand",0x1,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,155723,-1,1,0,0,0,nil,nil,nil
10/30 13:28:28.488  SPELL_CAST_SUCCESS,Player-76-090221F4,"Winterwings-Sargeras",0x518,0x0,0000000000000000,nil,0x80000000,0x80000000,188290,"Death and Decay",0x20,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0
10/30 13:28:28.587  SPELL_DAMAGE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,10444,"Flametongue Attack",0x4,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,19871,-1,4,0,0,0,nil,nil,nil
10/30 13:28:28.587  SPELL_DAMAGE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,10444,"Flametongue Attack",0x4,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,19871,-1,4,0,0,0,nil,nil,nil
10/30 13:28:28.587  SPELL_AURA_APPLIED_DOSE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,240842,"Lashing Flames",0x4,DEBUFF,9
10/30 13:28:28.587  SPELL_AURA_APPLIED_DOSE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,240842,"Lashing Flames",0x4,DEBUFF,10
10/30 13:28:28.587  SPELL_DAMAGE,Player-74-0978AECC,"Totempledge-Skullcrusher",0x512,0x0,Creature-0-3024-1779-3778-125745-0002F76077,"Vengeful Conqueror",0xa48,0x0,195256,"Stormlash",0x8,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,28364,-1,8,0,0,0,nil,nil,nil
10/30 13:28:28.587  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3024-1779-3778-125936-0001F76077,"Burning Hound",0xa48,0x0,190357,"Blizzard",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,81579,-1,16,0,0,0,nil,nil,nil
10/30 13:28:28.587  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3024-1779-3778-125921-0001F76077,"Chittering Fiend",0xa48,0x0,190357,"Blizzard",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,81497,-1,16,0,0,0,nil,nil,nil
