10/29 22:15:20.770  COMBAT_LOG_VERSION,4,ADVANCED_LOG_ENABLED,0
10/29 22:15:25.610  SPELL_CAST_SUCCESS,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,80353,"Time Warp",0x40,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0
10/29 22:15:25.751  SPELL_CAST_START,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,214634,"Ebonbolt",0x30
10/29 22:15:26.191  SPELL_AURA_REMOVED,Player-76-0986386B,"Fungames-Sargeras",0x518,0x0,Player-76-0986386B,"Fungames-Sargeras",0x518,0x0,212653,"Shimmer",0x40,BUFF
10/29 22:15:26.471  SPELL_AURA_REMOVED,Player-76-093ECA30,"Rysey-Sargeras",0x518,0x0,Player-76-093ECA30,"Rysey-Sargeras",0x518,0x0,212799,"Displacement Beacon",0x40,BUFF
10/29 22:15:27.597  SPELL_AURA_APPLIED,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,190446,"Brain Freeze",0x10,BUFF
10/29 22:15:27.597  SPELL_CAST_SUCCESS,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,214634,"Ebonbolt",0x30,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0
10/29 22:15:27.749  SPELL_AURA_APPLIED,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,12472,"Icy Veins",0x10,BUFF
10/29 22:15:27.749  SPELL_CAST_SUCCESS,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,12472,"Icy Veins",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0
10/29 22:15:27.749  SPELL_AURA_APPLIED,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,195446,"Chilled to the Core",0x10,BUFF
10/29 22:15:27.887  SPELL_CAST_SUCCESS,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,44614,"Flurry",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0
10/29 22:15:27.887  SPELL_AURA_REMOVED,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,190446,"Brain Freeze",0x10,BUFF
10/29 22:15:28.256  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,228599,"Ebonbolt",0x30,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,1807503,-1,48,0,0,0,nil,nil,nil
10/29 22:15:28.256  SPELL_AURA_APPLIED,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,228354,"Flurry",0x10,DEBUFF
10/29 22:15:28.256  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,228354,"Flurry",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,1201242,-1,16,0,0,0,1,nil,nil
10/29 22:15:28.256  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,253098,"Infusion of Light",0x2,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,614934,-1,2,0,0,0,1,nil,nil
10/29 22:15:28.256  SPELL_AURA_APPLIED,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,228358,"Winter's Chill",0x10,DEBUFF
10/29 22:15:28.357  SPELL_AURA_APPLIED,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,242570,"Spectral Owl",0x40,BUFF
10/29 22:15:28.357  SPELL_CAST_SUCCESS,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,242570,"Spectral Owl",0x40,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0
10/29 22:15:28.448  SPELL_AURA_REFRESH,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,228354,"Flurry",0x10,DEBUFF
10/29 22:15:28.448  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,228354,"Flurry",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,1161200,-1,16,0,0,0,1,nil,nil
10/29 22:15:28.448  SPELL_AURA_REFRESH,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,228358,"Winter's Chill",0x10,DEBUFF
10/29 22:15:28.564  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,191259,"Mark of the Hidden Satyr",0x4,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,242000,-1,4,0,0,0,nil,nil,nil
10/29 22:15:28.679  SPELL_AURA_REFRESH,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,228354,"Flurry",0x10,DEBUFF
10/29 22:15:28.679  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,228354,"Flurry",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,1161200,-1,16,0,0,0,1,nil,nil
10/29 22:15:28.679  SPELL_AURA_REFRESH,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,228358,"Winter's Chill",0x10,DEBUFF
10/29 22:15:28.679  SPELL_CAST_SUCCESS,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,30455,"Ice Lance",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0
10/29 22:15:28.679  SPELL_AURA_APPLIED_DOSE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,214404,"Magtheridon's Might",0x1,BUFF,2
10/29 22:15:28.797  SPELL_AURA_REMOVED,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,195391,"Jouster",0x1,BUFF
10/29 22:15:29.077  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,228598,"Ice Lance",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,2305502,-1,16,0,0,0,1,nil,nil
10/29 22:15:29.077  SPELL_AURA_APPLIED,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,195391,"Jouster",0x1,BUFF
10/29 22:15:29.231  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,242851,"Glacial Eruption",0x30,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,1906094,-1,48,0,0,0,1,nil,nil
10/29 22:15:29.340  SPELL_AURA_REMOVED,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,156150,"Flowing Thoughts",0x40,BUFF
10/29 22:15:29.340  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,242571,"Spectral Bolt",0x40,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,120762,-1,64,0,0,0,nil,nil,nil
10/29 22:15:29.482  SPELL_CAST_SUCCESS,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,84714,"Frozen Orb",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0
10/29 22:15:29.482  SPELL_AURA_APPLIED,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,240555,"Freezing Rain",0x1,BUFF
10/29 22:15:29.482  SPELL_AURA_APPLIED,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,242253,"Frozen Mass",0x10,BUFF
10/29 22:15:29.690  SPELL_AURA_REMOVED,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,228354,"Flurry",0x10,DEBUFF
10/29 22:15:29.690  SPELL_AURA_REMOVED,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,228358,"Winter's Chill",0x10,DEBUFF
10/29 22:15:29.892  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,242571,"Spectral Bolt",0x40,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,113812,-1,64,0,0,0,nil,nil,nil
10/29 22:15:29.892  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,246442,"Spectral Blast",0x40,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,142796,-1,64,0,0,0,nil,nil,nil
10/29 22:15:29.992  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103404-0000761E15,"Bulwark Construct",0xa28,0x0,84721,"Frozen Orb",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,210654,-1,16,0,0,0,1,nil,nil
10/29 22:15:29.992  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,84721,"Frozen Orb",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,51631,-1,16,0,0,0,nil,nil,nil
10/29 22:15:29.992  SPELL_AURA_APPLIED,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103404-0000761E15,"Bulwark Construct",0xa28,0x0,205708,"Chilled",0x10,DEBUFF
10/29 22:15:29.992  SPELL_AURA_APPLIED,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,205708,"Chilled",0x10,DEBUFF
10/29 22:15:30.319  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,242571,"Spectral Bolt",0x40,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,118342,-1,64,0,0,0,nil,nil,nil
10/29 22:15:30.480  SPELL_AURA_APPLIED,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,44544,"Fingers of Frost",0x10,BUFF
10/29 22:15:30.480  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103404-0000761E15,"Bulwark Construct",0xa28,0x0,84721,"Frozen Orb",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,49787,-1,16,0,0,0,nil,nil,nil
10/29 22:15:30.480  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,84721,"Frozen Orb",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,49785,-1,16,0,0,0,nil,nil,nil
10/29 22:15:30.754  SPELL_CAST_SUCCESS,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,190356,"Blizzard",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0
10/29 22:15:30.822  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,246442,"Spectral Blast",0x40,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,357426,-1,64,0,0,0,1,nil,nil
10/29 22:15:30.822  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,242571,"Spectral Bolt",0x40,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,113419,-1,64,0,0,0,nil,nil,nil
10/29 22:15:30.947  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103404-0000761E15,"Bulwark Construct",0xa28,0x0,84721,"Frozen Orb",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,203130,-1,16,0,0,0,1,nil,nil
10/29 22:15:30.947  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103402-0000761E15,"Lesser Bulwark Construct",0x10a28,0x0,84721,"Frozen Orb",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,49787,-1,16,0,0,0,nil,nil,nil
10/29 22:15:31.231  SPELL_DAMAGE,Player-76-096A6F5C,"Chàrizard-Sargeras",0x511,0x0,Creature-0-3883-1513-29531-103404-0000761E15,"Bulwark Construct",0xa28,0x0,190357,"Blizzard",0x10,0000000000000000,0000000000000000,0,0,0,0,-1,0,0,0,0.00,0.00,0,94499,-1,16,0,0,0,nil,nil,nil
